TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
206.293333333,-205.916,34.1744,-18.9544,23.6615,4.0749,12.7394,-4.07744,6.40828,-3.05481,1.27897,0.197114,2.54869,0.565049,3.13428,4.08023,2.15423,-0.383255,0.946825,-1.45061,3.1894,-0.98787
206.314666667,-217.799,38.0077,-23.2007,23.8242,6.06486,12.8796,-9.39446,7.7191,-2.91695,-0.511623,1.34492,1.41202,1.82109,-0.382227,2.03833,-1.30198,1.38379,-0.708273,-4.07096,0.901044,0.777415
206.336000000,-233.374,52.5243,-29.2668,18.7532,8.47073,6.11696,0.546883,4.19629,-1.61463,-2.23317,-1.15259,4.97122,0.152334,4.83921,2.00029,3.2774,-0.886855,-4.08911,-3.02451,0.0810905,-0.85989
206.357333333,-238.679,56.7826,-30.9309,21.2057,4.10745,6.38363,-3.12542,7.01481,-5.78338,3.70878,-3.41144,6.76082,-1.84489,2.39381,1.14355,1.88451,-0.928291,3.03454,-2.87948,1.77273,-1.60099
206.378666667,-225.562,52.3279,-26.8648,24.2901,2.22861,6.95444,-0.602032,2.00004,-2.23167,5.52904,-1.5973,4.61112,-1.33655,3.12526,-0.712361,-0.175718,1.02194,4.35325,-2.14407,2.23381,-2.66485
206.400000000,-234.217,55.5234,-18.6131,18.1807,7.79828,1.61219,1.49981,-0.921551,1.12506,2.03598,0.154487,3.71624,-3.60215,3.9693,1.04371,3.48667,4.2421,2.4302,-1.01271,1.20262,-1.35412
206.421333333,-243.238,57.4998,-20.9441,17.6699,7.31444,0.508931,2.65934,1.90452,1.06457,2.1079,-3.41508,5.23985,-2.41983,2.56382,3.11103,4.59557,2.59332,3.48037,0.204938,5.64668,-2.31108
206.442666667,-243.997,59.7903,-22.5974,20.9784,7.52325,4.54449,-1.86914,1.58972,-2.63191,2.52834,-2.35736,5.73178,-1.60455,6.04875,-0.119744,3.49885,-1.37247,3.37945,-3.20924,2.84671,-3.00873
206.464000000,-194.401,38.8225,-18.3435,21.3782,-6.7663,9.85255,-1.42021,8.00859,-0.918522,3.35294,-4.33367,3.8251,0.382672,4.3997,0.968549,1.54797,-0.745824,2.96632,-5.10154,2.42026,-1.1096
206.485333333,-180.702,35.0525,-19.4869,23.2357,-6.64866,6.17816,-2.29063,5.36673,-4.2456,6.68038,-0.404127,2.68633,2.85875,1.26988,0.380117,1.64773,0.0927601,1.39747,-2.10012,2.11137,-4.33463
