26.749387755,5965.6,6343.9,50058.4,159190,19960.4,3816.18,2051.87,1829.28,3908.21,2533.14,2385.98,1513.62,1391.26,1138.81,1029.68,426.363,565.226,759.862,1014.17,698.295,14173.7,3901.96,1417.55,2181.36,1242.88,907.346,1234.77,3751.56,532.971,1758.56
28.235464853,5995.48,5751.31,47115.1,160615,17754.4,4313.18,1952.49,2845.96,5177.21,2895.68,2707.35,1801.8,1649.45,1257.59,1255.49,541.287,686.018,944.805,1022.74,685.603,12729.2,4251.86,1294.61,2336.84,1263.47,935.203,1526.65,3934.2,694.962,1533.79
29.721541950,6271.53,5603.9,41647.8,153167,15771.8,5393.48,2036.05,3606.6,6094.1,2983.37,2845,2020.28,1792.16,1362.54,1362.83,657.409,788.091,1042.49,1026.29,970.477,10552.1,4568.57,1398.72,2329.29,1366.33,914.136,1687.12,3975.01,1085.6,1238.46
31.207619048,7044.73,5440.3,34071.8,142327,14993.6,6996.26,2294.33,3871.55,6379.87,2755,2754.81,2089.86,1801.14,1436.81,1332.55,710.039,811.257,1029.44,979.088,1505.49,7885.1,5003.75,1440.33,2164.16,1539.23,876.468,1713.07,3907.82,1584.47,989.868
32.693696145,7907.76,5238.18,26405.6,133465,15434.1,8710.8,2631.17,3555.94,5920.56,2317.97,2520.79,2003.89,1633.77,1439.6,1169.21,679.663,737.279,926.628,861.41,2135.77,5421.77,5449.5,1323.29,1805.18,1691.21,839.205,1577.09,3741.33,2003.55,994.845
34.179773243,8105.27,5572.68,21587.3,129379,15821.9,9409.31,3037.05,2690.62,5017.96,1754.69,2212.36,1739.85,1370.02,1375.49,945.01,575.355,597.778,797.288,748.27,2678.39,3918.13,5529.53,1076.3,1323.48,1695.83,810.977,1373.24,3550.98,2080.67,1285.34
35.665850340,7382,6468.97,22106.1,130568,15044,8331.26,3299.94,1631.39,4134.66,1181.02,1834.58,1264.32,1162.46,1288.07,770.458,412.602,430.027,660.915,611.548,2819.23,4062.77,5104.44,789.553,889.202,1513.11,800.81,1204.12,3472.55,1722.65,1692.93
37.151927438,6010.09,7177.6,27691.6,136648,13812.9,6453.07,3266.92,918.122,3537.16,809.509,1580.53,804.3,1068.86,1197.81,691.482,283.437,318.447,538.237,488.307,2571.3,5798.15,4368.2,613.88,721.504,1279.02,812.563,1084.17,3486.71,1203.58,2055.57
38.638004535,5062.45,7494.22,35287.2,146547,13542.1,4803.42,3160.04,783.803,3308.78,841.327,1650.78,650.597,1106.25,1145.64,737.335,271.689,321.469,504.772,472.582,2194.17,8204.04,3763.27,588.582,886.098,1129.2,918.545,1000.63,3506.96,769.195,2323.91
40.124081633,4941.42,7253.12,41604,157437,14585.1,3932.95,2933.22,1236.19,3508.57,1334.68,2091.28,914.304,1247.59,1179.34,927.951,394.75,448.217,606.932,594.21,1798.12,10323.2,3548.62,692.589,1320.25,1129.18,1133.5,946.565,3513.51,560.454,2545.19
41.610158730,5199.53,6413.61,45215.1,164312,16192.6,3854.05,2631.51,2058.59,4109.94,2123.15,2759.63,1445.8,1435.56,1310.04,1229.53,628.988,666.683,848.2,808.688,1407.48,11759.5,3586.66,866.758,1852.62,1310.01,1371.64,1003.96,3490.9,531.419,2640.56
43.096235828,5363.98,5470.82,46079,161613,17513.7,4185.75,2415.34,2993.57,4863.66,2871.15,3342.86,1963.48,1628.61,1549.73,1575.21,901.829,890.659,1115.18,1001.12,1112.69,12707.7,3544.52,987.407,2225.75,1508.18,1631.26,1200.27,3297.96,646.796,2655.09
44.582312925,5120.66,5416.96,44733.8,146908,18722.8,4897.2,2401.08,3750.35,5414.47,3401.58,3609.39,2306.19,1757.75,1804.46,1829.95,1152.71,1077.45,1279.07,1164.53,964.127,13326.8,3189.35,1038.78,2325.47,1563.05,1871.7,1487.13,2910.05,913.457,2492.94
46.068390023,4636.7,6396.95,42411.3,122842,19713.1,5757.89,2418.5,4105.08,5532.45,3610.49,3498.05,2374.38,1729.48,1958.47,1858.3,1336.21,1199.29,1242.65,1260.41,867.768,13435.2,2644.47,1039.78,2166.35,1434.74,2026.05,1744.44,2400.55,1302.46,2263.86
47.554467120,3947.04,7999.75,40565,95467.8,19849.1,6379.22,2307.14,3799.81,5064.48,3502.67,3024.15,2133.31,1522.59,1913.68,1651.13,1399.6,1205.24,1000.75,1241.65,745.248,12627.4,2151.14,998.926,1864.46,1175.15,1988.69,1937.46,1904.79,1683.2,2034.6
49.040544218,3065.24,10245.8,39035.5,69265.4,18190.6,6516.18,1947.03,2888.31,4048.17,3199.28,2320.47,1697.47,1177.27,1627.15,1252.41,1361.26,1107.93,648.365,1150.86,610.929,10609.1,1802.51,957.276,1529.99,848.53,1750.47,2005.71,1474.12,1802.71,1781.77
