TIME,30.0463,30.3998,30.7617,31.1323,31.512,31.901,32.2998,32.7087,33.128,33.5582,33.9998,34.4531,34.9187,35.397,35.8887,36.3941,36.9141,37.449,37.9998,38.5669,39.1513,39.7536,40.3748,41.0156,41.6772,42.3604,43.0664,43.7963,44.5515,45.3331,46.1426,46.9815,47.8516,48.7544,49.692,50.6664,51.6797,52.7344,53.833,54.9784,56.1736,57.4219,58.7269,60.0927,61.5234,63.024,64.5996,66.256,67.9996,69.8374,71.7773,73.8281,75.9995,78.3026,80.7495,83.3543,86.1328,89.1029,92.2852,95.7031,99.384,103.359,107.666,112.347,117.454,123.047,129.199,135.999,143.555,151.999,161.499,172.266,184.57,198.768,215.332,234.908,258.398,287.109,322.998,369.141,430.664
13.374693878,0.0523048,0.0736092,0.0627029,0.0479058,0.59783,2.42296,1.47372,0.323789,1.95965,1.95026,0.316711,0.020555,0.00587033,0.0315283,0.291898,1.2716,0.917424,0.0890692,0.0188244,0.0192103,0.407649,2.11571,1.72678,0.153089,0.302957,2.21892,2.00483,0.193272,0.0421373,0.0637751,0.060375,0.0121061,0.0107136,0.474173,2.33337,2.77615,1.31358,0.120533,0.00477793,0.0147417,0.0323409,0.0369667,0.0445784,0.0224277,0.149193,2.00359,3.1163,2.72152,1.63559,0.101924,0.0111988,0.00573398,0.00960129,0.0187569,0.0852237,1.03632,1.37575,0.24754,0.0104354,0.827073,2.65772,1.66671,0.0722791,0,0.0436943,1.54211,2.8395,0.764282,0.0543246,0.019465,0,0.0162635,1.07953,2.96895,1.51692,0.740817,1.61818,0.535389,0.017324,0.0375924,0.055379
14.860770975,0.0523048,0.0736092,0.0627029,0.0479058,0.661255,2.78609,1.7095,0.327757,1.78095,1.76123,0.270012,0.020555,0.00587033,0.0315283,0.29906,1.41539,1.07169,0.103615,0.0188244,0.0189349,0.395931,1.95043,1.58916,0.1239,0.317692,2.53187,2.329,0.247403,0.0421373,0.0637751,0.060375,0.0121061,0.0106575,0.461706,2.19372,2.81837,1.49961,0.162124,0.00477793,0.0147417,0.0323409,0.0369667,0.0445784,0.0224277,0.15031,2.30478,3.51774,2.71118,1.56339,0.0911788,0.0111988,0.00573398,0.00960129,0.0187569,0.0859469,1.18817,1.5869,0.31744,0.00890984,0.802188,2.55056,1.61182,0.0660987,0,0.0448267,1.82268,3.28644,0.913941,0.0543246,0.019465,0,0.0141603,1.04719,2.87556,1.47919,0.882026,1.87578,0.64173,0.017324,0.0375924,0.055379
16.346848073,0.0523048,0.0736092,0.0627029,0.0479058,0.805654,3.52662,2.15829,0.271423,1.43198,1.41112,0.256028,0.020555,0.00587033,0.0315283,0.34679,1.71316,1.22243,0.106617,0.0188244,0.0189349,0.295518,1.49742,1.1775,0.10959,0.394754,3.12946,2.85389,0.316516,0.0421373,0.0637751,0.060375,0.0121061,0.0106575,0.323184,1.68759,2.64603,1.6593,0.171565,0.00477793,0.0147417,0.0323409,0.0369667,0.0445784,0.0224277,0.182592,2.69831,3.8208,2.26165,1.23426,0.0867486,0.0111988,0.00573398,0.00960129,0.0187569,0.0890705,1.3065,1.73358,0.326035,0.00869174,0.622562,2.04155,1.33497,0.0633743,0,0.0519739,2.05742,3.72152,1.02347,0.0543246,0.019465,0,0.0135429,0.898328,2.44193,1.25445,0.946192,2.04008,0.666367,0.017324,0.0375924,0.055379
17.832925170,0.0523048,0.0736092,0.0627029,0.0479058,1.26513,4.83455,2.96223,0.24846,1.13597,1.13075,0.207498,0.020555,0.00587033,0.0315283,0.559269,2.3548,1.62161,0.109566,0.0188244,0.0182139,0.23987,1.16819,0.913265,0.0846277,0.642627,4.11708,3.60877,0.326941,0.0421373,0.0637751,0.060375,0.0121061,0.0106575,0.25022,1.35607,2.66851,1.97139,0.203933,0.00477793,0.0147417,0.0323409,0.0369667,0.0445784,0.0224277,0.220724,3.28185,4.50389,1.86752,0.880675,0.071753,0.0111988,0.00573398,0.00960129,0.0187569,0.0991817,1.54013,2.22051,0.438555,0.00837675,0.398002,1.40787,0.920968,0.0540425,0,0.0539371,2.66122,4.86771,1.36638,0.0543246,0.019465,0,0.0108887,0.555115,1.63669,0.84358,1.199,2.64899,0.878338,0.017324,0.0375924,0.055379
19.319002268,0.0523048,0.0736092,0.0627029,0.0479058,1.33032,5.42892,3.3483,0.237627,1.02334,1.03554,0.19876,0.020555,0.00587033,0.0315283,0.590585,2.57381,1.84531,0.126219,0.0188244,0.0182139,0.215734,1.04027,0.816014,0.0747301,0.654896,4.70044,4.20392,0.375955,0.0421373,0.0637751,0.060375,0.0121061,0.0106575,0.232454,1.24007,2.85635,2.25106,0.248851,0.00477793,0.0147417,0.0323409,0.0369667,0.0445784,0.0224277,0.239353,3.85481,5.15658,1.87937,0.814663,0.0606013,0.0111988,0.00573398,0.00960129,0.0187569,0.105189,1.79198,2.51956,0.556102,0.00750918,0.377202,1.2873,0.862348,0.0489878,0,0.057438,3.18413,5.82469,1.72595,0.0543246,0.019465,0,0.0087681,0.524001,1.4987,0.786203,1.47642,3.15152,1.08278,0.0174684,0.0375924,0.055379
20.805079365,0.0523048,0.0736092,0.0552118,0.0379533,1.44718,5.80261,3.55555,0.227116,0.950789,0.943269,0.175068,0.020555,0.00587033,0.0315283,0.641496,2.80445,2.04416,0.129311,0.0188244,0.0182139,0.19504,0.964059,0.74636,0.0659663,0.722754,5.06937,4.50313,0.376762,0.0421373,0.0637751,0.060375,0.0121061,0.0106575,0.200343,1.18722,3.04238,2.52682,0.264027,0.00477793,0.0147417,0.0323409,0.0369667,0.0445784,0.0224277,0.259642,4.28688,5.64492,1.79477,0.744149,0.0606013,0.0111988,0.00573398,0.00960129,0.0187569,0.113994,1.97189,2.84636,0.601853,0.00750918,0.339962,1.19014,0.803852,0.0489878,0,0.0621713,3.42798,6.34816,1.78732,0.0543246,0.019465,0,0.0087681,0.471054,1.38393,0.73008,1.58238,3.49982,1.22383,0.0174684,0.0375924,0.055379
22.291156463,0.0507999,0.0634889,0.0463312,0.0379533,1.45044,5.84895,3.57657,0.206299,0.86119,0.878172,0.162466,0.020555,0.00587033,0.029732,0.638339,2.88757,2.08188,0.132595,0.0188244,0.0182139,0.182699,0.902993,0.697856,0.0590112,0.724683,5.18464,4.58444,0.379705,0.0352013,0.061721,0.0600783,0.0121061,0.0106575,0.191906,1.13828,3.08895,2.59243,0.271192,0.00477793,0.0141329,0.0286024,0.0310609,0.0413945,0.0220021,0.260337,4.37391,5.74507,1.76122,0.704382,0.0524258,0.0111988,0.00573398,0.00862623,0.0129456,0.109694,2.05768,2.93568,0.622943,0.00750918,0.329704,1.14215,0.766762,0.0414791,0,0.0623818,3.55774,6.53552,1.82553,0.0519532,0.019161,0,0.00838234,0.4443,1.31545,0.692455,1.67111,3.65915,1.26941,0.0165617,0.0302793,0.0492003
23.777233560,0.0507999,0.0634889,0.0419974,0.0186846,1.45565,5.93793,3.62549,0.181703,0.74971,0.757089,0.161286,0.020555,0.00587033,0.029732,0.645982,2.9478,2.11747,0.128601,0.0188244,0.0182139,0.144623,0.755458,0.574227,0.0583407,0.73054,5.21905,4.61477,0.380262,0.0216389,0.036283,0.0484785,0.0121061,0.0106575,0.148463,0.961474,2.96595,2.61743,0.273292,0.00477793,0.0141329,0.0286024,0.0310609,0.0413945,0.0220021,0.261791,4.38137,5.69642,1.58747,0.60569,0.052217,0.0111988,0.00573398,0.00862623,0.0129456,0.110884,2.0684,2.95529,0.626126,0.00759091,0.274569,0.995802,0.692318,0.0412782,0,0.0625703,3.56513,6.55921,1.82894,0.0520727,0.019161,0,0.00838234,0.397112,1.22082,0.654232,1.68488,3.6985,1.27201,0.016669,0.0302793,0.0492003
25.263310658,0.0222348,0.00978483,0.0200009,0.0186846,1.69844,6.81155,4.22186,0.163902,0.370024,0.446902,0.110994,0.020555,0.00587033,0.00184958,0.727064,3.41333,2.42799,0.133275,0.0188244,0.0182139,0.110021,0.450988,0.369955,0.0394084,0.880549,5.95988,5.25833,0.352821,0.0133152,0.036283,0.0484785,0.0121061,0.0106575,0.108996,0.804016,3.08511,2.9002,0.288096,0.00477793,0.00597746,0.0175845,0.0163823,0.00238708,0,0.297627,4.80414,6.30559,1.42975,0.423121,0.0516028,0.0111988,0.00313391,0,0.00616973,0.0886137,2.15667,3.25159,0.667204,0.00759091,0.161241,0.639229,0.462632,0.0412782,0,0.0600715,3.79596,7.11891,1.93315,0.00171552,0,0,0.00838234,0.228924,0.760887,0.393031,1.76462,3.91473,1.32146,0.000539879,0.0198522,0.0104687
26.749387755,0.0222348,0.00978483,0.0200009,0.0186846,1.79725,7.69935,4.72297,0.187145,0.252752,0.255829,0.0835841,0.0181954,0.00587033,0.00184958,0.757269,3.79335,2.68555,0.159066,0.0188244,0.0182139,0.0925604,0.297447,0.221649,0.0108989,0.933414,6.89857,6.09313,0.451293,0.0133152,0.036283,0.0484785,0.0121061,0.0106575,0.0960744,0.683214,3.4633,3.36743,0.330691,0.00477793,0.00597746,0.0175845,0.0163823,0.00238708,0,0.374983,5.95814,7.52376,1.39682,0.16313,0.00978986,0.0111988,0.00313391,0,0.00616973,0.113977,2.77803,3.88876,0.807074,0.00759091,0.116018,0.328662,0.24462,0.0277092,0,0.0874896,4.7893,8.80197,2.40671,0.00171552,0,0,0.00800956,0.16015,0.406412,0.254129,2.2522,4.87393,1.60767,0.000539879,0.0198522,0.0104687
