TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
1.044897959,-304.928,41.9682,-14.3406,1.04854,-14.1716,2.60011,-23.0943,3.15131,-14.7096,-13.7808,-5.30949,-8.42516,-4.83104,-0.259894,-4.17061,2.89328,-9.89578,7.53837,-11.1296,2.54621,-6.07599
1.068117914,-303.498,42.4545,-13.1001,1.02173,-14.8069,-1.66154,-23.0337,1.30709,-15.2011,-12.9096,-3.35097,-3.41148,-5.77047,-0.202866,-7.01137,5.59138,-10.1921,8.12899,-12.5345,4.45637,-3.09456
1.091337868,-306.067,41.1341,-10.5065,2.66976,-17.5705,-2.78373,-20.2234,-2.88926,-15.9113,-12.2515,-4.60703,-3.69937,-9.24414,3.46881,-6.30517,7.35942,-9.21673,4.86179,-14.3546,-0.191057,0.175508
1.114557823,-308.016,35.2109,-18.6581,1.05756,-14.3088,-3.3529,-26.6352,-4.7631,-15.8375,-10.6134,-9.40883,-2.217,-5.41992,4.307,-5.02025,4.71239,-10.9256,3.25003,-11.3847,-1.17867,-1.87314
1.137777778,-330.861,28.7302,-22.1761,-6.44292,-11.4596,-1.84995,-25.4983,-5.61036,-15.4977,-6.54429,-15.6155,1.00286,-6.9142,5.73823,-5.6484,7.7933,-3.60459,5.24454,-5.54091,3.83496,-2.17553
1.160997732,-331.251,32.4865,-20.1421,-5.90336,-6.86104,1.08737,-24.9615,-2.79633,-11.932,-6.44071,-18.1048,-1.65583,-10.3262,5.64988,-7.77919,3.47917,-8.10362,5.51786,-6.78142,0.943068,-3.48009
1.184217687,-331.36,33.2097,-18.486,-2.58742,-7.94008,1.41157,-24.0316,-4.68702,-13.1968,-1.73007,-14.619,-0.0870289,-7.5468,7.51723,-5.77507,-0.555811,-8.56401,6.40806,-6.60915,0.957727,-4.44572
1.207437642,-323.641,26.8245,-20.5437,2.3057,-6.89955,4.36592,-19.9984,0.335322,-15.4523,-4.81072,-12.9156,0.489844,-9.03137,7.92493,-7.06845,2.22407,-8.35069,3.39684,-6.5926,4.27103,-3.80819
1.230657596,-239.827,6.48087,-19.3063,10.3373,-19.3746,0.4444,-23.7066,-0.847336,-18.219,-1.65727,-11.5092,-0.721358,-13.0511,2.87751,-7.29407,4.3777,-9.07956,5.10867,-11.3472,3.50509,-3.51646
1.253877551,-247.486,15.82,-18.9571,8.86088,-16.1731,3.92364,-24.6453,2.28889,-17.3271,-0.441411,-5.96178,1.00251,-13.7064,-0.254861,-6.74464,2.23028,-10.9608,1.41352,-11.8833,3.40903,-2.76841
